일자,Shift,공장,공정,차종,설비,제품,작업자,실적,계획,작업시간,효율,C/T,비가동,비가동시간(분),부적합,부적합수량,불량,불량수량
2020-03-10,주간,DF공장,사출공정,AS차종,9호기,제품-010,DF-작업자,1053,1158.3,630,1,36,,,,,,
2020-03-10,주간,DF공장,조립공정,AX차종,조립5라인,제품-042,CV-작업자,960,1056,530,1,30,자주검사,10,,,,
2020-03-10,야간,DF공장,사출공정,AS차종,8호기,제품-010,AY-작업자,965,1061.5,580,1,36,,,,,,
2020-03-10,주간,DF공장,사출공정,AS차종,8호기,제품-010,BR-작업자,1051,1156.1,630,1,36,,,,,,
2020-03-10,주간,DF공장,조립공정,AS차종,조립5라인,제품-038,CV-작업자,,0,,,,작업변경,20,,,,
2020-03-10,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CV-작업자,,0,,,,작업변경,10,,,,
2020-03-11,야간,DF공장,사출공정,BB차종,13호기,제품-027,DD-작업자,677,744.7,580,1,48,,,,,,
2020-03-11,주간,DF공장,사출공정,BB차종,13호기,제품-027,BH-작업자,535,588.5,460,1,48,,,,,,
2020-03-11,야간,DF공장,사출공정,BE차종,12호기,제품-023,AM-작업자,938,1031.8,580,1,37.1,,,,,,
2020-03-11,주간,DF공장,사출공정,BE차종,12호기,제품-023,DI-작업자,744,818.4,460,1,37.1,,,,,,
2020-03-11,야간,DF공장,사출공정,BD차종,11호기,제품-022,CU-작업자,495,544.5,580,1,65.4,,,,,,
2020-03-11,주간,DF공장,사출공정,BD차종,11호기,제품-022,CP-작업자,384,422.4,460,1,65.4,,,,,,
2020-03-11,주간,DF공장,사출공정,AS차종,9호기,제품-010,DF-작업자,770,847,460,1,36,,,,,,
2020-03-11,야간,DF공장,사출공정,AS차종,8호기,제품-010,CK-작업자,967,1063.7,580,1,36,,,,,,
2020-03-11,주간,DF공장,사출공정,AS차종,8호기,제품-010,BR-작업자,767,843.7,460,1,36,,,,,,
2020-03-11,야간,DF공장,사출공정,AA차종,7호기,제품-026,CO-작업자,968,1064.8,580,1,36,,,,,,
2020-03-11,야간,DF공장,사출공정,AA차종,7호기,제품-026,CO-작업자,,0,,1,36,,,,,,
2020-03-11,주간,DF공장,사출공정,AA차종,7호기,제품-026,DB-작업자,767,843.7,460,1,36,,,,,,
2020-03-11,야간,DF공장,사출공정,AR차종,5호기,제품-019,BT-작업자,967,1063.7,580,1,36,,,,,,
2020-03-11,주간,DF공장,사출공정,AR차종,5호기,제품-019,CV-작업자,768,844.8,460,1,36,,,,,,
2020-03-11,야간,DF공장,사출공정,AI차종,4호기,제품-021,BV-작업자,967,1063.7,580,1,36,,,,,,
2020-03-11,주간,DF공장,사출공정,AI차종,4호기,제품-021,BD-작업자,766,842.6,460,1,36,,,,,,
2020-03-11,야간,DF공장,사출공정,AO차종,2호기,제품-024,AO-작업자,940,1034,580,1,37.1,,,,,,
2020-03-11,주간,DF공장,사출공정,AO차종,2호기,제품-024,BB-작업자,745,819.5,460,1,37.1,,,,,,
2020-03-11,야간,DF공장,사출공정,AO차종,1호기,제품-024,AS-작업자,945,1039.5,580,1,37.1,,,,,,
2020-03-11,주간,DF공장,사출공정,AO차종,1호기,제품-024,CX-작업자,744,818.4,460,1,37.1,,,,,,
2020-03-11,주간,DF공장,조립공정,AS차종,조립5라인,제품-042,BK-작업자,120,132,100,1,30,자주검사,15,,,,
2020-03-11,주간,DF공장,조립공정,AS차종,조립5라인,제품-042,BK-작업자,,0,,,,작업변경,30,,,,
2020-03-11,주간,DF공장,조립공정,AX차종,조립5라인,제품-041,BK-작업자,360,396,160,1,25.7,자주검사,10,,,,
2020-03-11,주간,DF공장,조립공정,AX차종,조립5라인,제품-041,BK-작업자,,0,,,,작업변경,10,,,,
2020-03-11,주간,DF공장,조립공정,AS차종,조립5라인,제품-038,BK-작업자,528,580.8,200,1,27.7,자주검사,10,,,,
2020-03-13,야간,DF공장,사출공정,BB차종,13호기,제품-027,BP-작업자,677,744.7,580,1,48,,,,,,
2020-03-13,주간,DF공장,사출공정,BB차종,13호기,제품-027,BE-작업자,706,776.6,630,1,48,교육,20,,,,
2020-03-13,야간,DF공장,사출공정,BE차종,12호기,제품-023,CP-작업자,938,1031.8,580,1,37.1,,,,,,
2020-03-13,주간,DF공장,사출공정,BE차종,12호기,제품-023,BN-작업자,1019,1120.9,630,1,37.1,,,,,,
2020-03-13,야간,DF공장,사출공정,BD차종,11호기,제품-022,BH-작업자,484,532.4,580,1,65.4,,,,,,
2020-03-13,주간,DF공장,사출공정,BD차종,11호기,제품-022,CZ-작업자,553,608.3,630,1,65.4,,,,,,
2020-03-13,야간,DF공장,사출공정,AG차종,10호기,제품-014,CA-작업자,967,1063.7,580,1,37.1,,,,,,
2020-03-13,야간,DF공장,사출공정,AD차종,6호기,제품-016,CN-작업자,594,653.4,580,1,60,불량,15,,,성형,3
2020-03-13,주간,DF공장,사출공정,AD차종,6호기,제품-016,DD-작업자,51,56.1,50,1,60,,,,,,
2020-03-13,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,320,352,130,1,26.7,,,,,,
2020-03-13,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,160,176,80,1,26.7,작업변경,10,,,,
2020-03-13,야간,DF공장,사출공정,AA차종,7호기,제품-026,CU-작업자,960,1056,580,1,36,,,,,,
2020-03-13,야간,DF공장,사출공정,AA차종,7호기,제품-026,CU-작업자,,0,,1,36,,,,,,
2020-03-13,주간,DF공장,사출공정,AA차종,7호기,제품-026,DB-작업자,1051,1156.1,630,1,36,,,,,,
2020-03-13,주간,DF공장,사출공정,AA차종,7호기,제품-026,DD-작업자,277,304.7,240,1,36,작업변경,70,,,,
2020-03-13,야간,DF공장,사출공정,AI차종,4호기,제품-021,AO-작업자,967,1063.7,580,1,36,,,,,,
2020-03-13,주간,DF공장,사출공정,AI차종,4호기,제품-021,DK-작업자,985,1083.5,630,1,36,결품,30,,,,
2020-03-13,야간,DF공장,사출공정,AW차종,3호기,제품-020,BB-작업자,650,715,580,1,38.7,,,,,,
2020-03-13,주간,DF공장,사출공정,AW차종,3호기,제품-020,BV-작업자,653,718.3,630,1,38.7,작업변경,60,,,,
2020-03-13,주간,DF공장,조립공정,BA차종,조립2라인,제품-052,AP-작업자,360,396,170,1,27.7,,,,,,
2020-03-13,주간,DF공장,조립공정,AQ차종,조립6라인,제품-056,DA-작업자,1566,1722.6,630,1,25.7,자주검사,20,,,,
2020-03-13,주간,DF공장,조립공정,AQ차종,조립6라인,제품-056,DA-작업자,,0,,,,자주검사,10,,,,
2020-03-13,주간,DF공장,조립공정,AQ차종,조립6라인,제품-056,DA-작업자,,0,,,,자주검사,10,,,,
2020-03-13,야간,DF공장,사출공정,AO차종,2호기,제품-024,CX-작업자,938,1031.8,580,1,37.1,,,,,기타,2
2020-03-13,주간,DF공장,사출공정,AO차종,2호기,제품-024,AN-작업자,1020,1122,630,1,37.1,,,,,,
2020-03-13,주간,DF공장,조립공정,AN차종,조립6라인,제품-053,AP-작업자,45,49.5,50,1,20,,,,,,
2020-03-13,주간,DF공장,조립공정,AU차종,조립6라인,제품-059,AU-작업자,300,330,170,1,32.7,기타,30,,,,
2020-03-13,야간,DF공장,사출공정,AO차종,1호기,제품-024,AY-작업자,936,1029.6,580,1,37.1,,,,,,
2020-03-13,주간,DF공장,사출공정,AO차종,1호기,제품-024,BD-작업자,1020,1122,630,1,37.1,,,,,,
2020-03-13,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,BK-작업자,973,1070.3,460,1,25.7,기타,30,,,,
2020-03-13,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,BK-작업자,,0,,,,3정5행,10,,,,
2020-03-13,주간,DF공장,조립공정,BA차종,조립2라인,제품-052,AU-작업자,144,158.4,80,1,27.7,,,,,,
2020-03-13,야간,DF공장,사출공정,AR차종,5호기,제품-019,CK-작업자,967,1063.7,580,1,36,,,,,성형,6
2020-03-13,주간,DF공장,사출공정,AR차종,5호기,제품-019,BT-작업자,975,1072.5,630,1,36,작업변경,55,,,,
2020-03-13,주간,DF공장,사출공정,AS차종,9호기,제품-010,BM-작업자,170,187,210,1,36,기타,30,,,성형,4
2020-03-13,주간,DF공장,사출공정,AS차종,9호기,제품-010,BM-작업자,,0,,,,작업변경,70,,,,
2020-03-13,야간,DF공장,사출공정,AS차종,8호기,제품-010,AS-작업자,966,1062.6,580,1,36,,,,,,
2020-03-13,주간,DF공장,사출공정,AS차종,8호기,제품-010,BR-작업자,1051,1156.1,630,1,36,,,,,,
2020-03-13,주간,DF공장,조립공정,AS차종,조립5라인,제품-038,CV-작업자,552,607.2,260,1,27.7,기타,30,,,,
2020-03-13,주간,DF공장,조립공정,AS차종,조립5라인,제품-038,CV-작업자,,0,,,,자주검사,15,,,,
2020-03-13,주간,DF공장,조립공정,AS차종,조립5라인,제품-038,CV-작업자,,0,,,,작업변경,30,,,,
2020-03-13,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CV-작업자,384,422.4,210,1,30,작업변경,10,,,,
2020-03-13,주간,DF공장,조립공정,AS차종,조립5라인,제품-042,CV-작업자,180,198,120,1,30,작업변경,30,,,,
2020-03-13,야간,DF공장,사출공정,AX차종,9호기,제품-011,CO-작업자,940,1034,580,1,37.1,,,,,성형,2
2020-03-13,주간,DF공장,사출공정,AX차종,9호기,제품-011,BM-작업자,553,608.3,420,1,37.1,,,,,,
2020-03-13,주간,DF공장,조립공정,AX차종,조립5라인,제품-040,CV-작업자,72,79.2,40,1,25.7,자주검사,10,,,,
2020-03-14,야간,DF공장,사출공정,BD차종,13호기,제품-022,BP-작업자,677,744.7,580,1,48,,,,,,
2020-03-14,주간,DF공장,사출공정,BB차종,13호기,제품-027,BN-작업자,180,198,300,1,48,작업변경,70,,,,
2020-03-14,주간,DF공장,사출공정,BB차종,13호기,제품-027,BN-작업자,,0,,,,기타,20,,,,
2020-03-14,주간,DF공장,사출공정,BD차종,13호기,제품-022,BN-작업자,403,443.3,330,1,48,설비이상,20,,,,
2020-03-14,주간,DF공장,사출공정,BD차종,13호기,제품-022,BN-작업자,,0,,,,설비이상,10,,,,
2020-03-14,야간,DF공장,사출공정,BE차종,12호기,제품-023,CP-작업자,938,1031.8,580,1,37.1,,,,,,
2020-03-14,주간,DF공장,사출공정,BE차종,12호기,제품-023,BM-작업자,1000,1100,630,1,37.1,,,,,,
2020-03-14,야간,DF공장,사출공정,AP차종,11호기,제품-025,BH-작업자,484,532.4,580,1,50,,,,,,
2020-03-14,주간,DF공장,사출공정,BD차종,11호기,제품-022,DD-작업자,43,47.3,120,1,65.4,작업변경,70,,,,
2020-03-14,주간,DF공장,사출공정,AP차종,11호기,제품-025,DD-작업자,434,477.4,510,1,50,,,,,,
2020-03-14,야간,DF공장,사출공정,AG차종,10호기,제품-014,CA-작업자,967,1063.7,580,1,37.1,,,,,,
2020-03-14,야간,DF공장,사출공정,AB차종,3호기,제품-029,BB-작업자,395,434.5,490,1,75,,,,,성형,7
2020-03-14,야간,DF공장,사출공정,AA차종,7호기,제품-026,DI-작업자,968,1064.8,580,1,36,,,,,,
2020-03-14,주간,DF공장,사출공정,AA차종,7호기,제품-026,BT-작업자,1050,1155,630,1,36,,,,,,
2020-03-14,야간,DF공장,사출공정,AD차종,6호기,제품-016,CU-작업자,608,668.8,580,1,60,,,,,,
2020-03-14,야간,DF공장,사출공정,AR차종,5호기,제품-019,CK-작업자,967,1063.7,580,1,36,,,,,성형,5
2020-03-14,주간,DF공장,사출공정,AR차종,5호기,제품-019,DK-작업자,1051,1156.1,630,1,36,,,,,,
2020-03-14,야간,DF공장,사출공정,AI차종,4호기,제품-021,AO-작업자,967,1063.7,580,1,36,,,,,,
2020-03-14,주간,DF공장,사출공정,AI차종,4호기,제품-021,DB-작업자,767,843.7,460,1,36,,,,,,
2020-03-14,야간,DF공장,사출공정,AW차종,3호기,제품-020,BB-작업자,24,26.4,90,1,38.7,작업변경,70,,,,
2020-03-14,야간,DF공장,사출공정,AS차종,8호기,제품-010,AS-작업자,968,1064.8,580,1,36,,,,,성형,2
2020-03-14,주간,DF공장,사출공정,AW차종,3호기,제품-020,AN-작업자,715,786.5,630,1,38.7,,,,,,
2020-03-14,야간,DF공장,사출공정,AO차종,2호기,제품-024,CX-작업자,938,1031.8,580,1,37.1,,,,,,
2020-03-14,주간,DF공장,사출공정,AO차종,2호기,제품-024,BD-작업자,1021,1123.1,630,1,37.1,,,,,,
2020-03-14,야간,DF공장,사출공정,AO차종,1호기,제품-024,AY-작업자,937,1030.7,580,1,37.1,,,,,,
2020-03-14,주간,DF공장,사출공정,AO차종,1호기,제품-024,CZ-작업자,999,1098.9,630,1,37.1,설비이상,10,,,,
2020-03-14,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,BK-작업자,370,407,200,1,25.7,작업변경,30,,,,
2020-03-14,주간,DF공장,조립공정,AT차종,조립1라인,제품-044,BK-작업자,528,580.8,260,1,27.7,3정5행,10,,,,
2020-03-14,주간,DF공장,조립공정,BA차종,조립2라인,제품-052,AP-작업자,324,356.4,170,1,27.7,,,,,,
2020-03-14,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,320,352,150,1,26.7,교육,10,,,,
2020-03-14,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,230,253,110,1,26.7,작업변경,10,,,,
2020-03-14,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,354,389.4,200,1,26.7,작업변경,20,,,,
2020-03-14,주간,DF공장,조립공정,AQ차종,조립6라인,제품-056,AP-작업자,1066,1172.6,430,1,25.7,자주검사,20,,,,
2020-03-14,주간,DF공장,조립공정,AQ차종,조립6라인,제품-056,AP-작업자,,0,,,,자주검사,10,,,,
2020-03-14,주간,DF공장,조립공정,AT차종,조립6라인,제품-058,AP-작업자,456,501.6,200,1,27.7,3정5행,10,,,,
2020-03-14,주간,DF공장,사출공정,AS차종,8호기,제품-010,BR-작업자,1051,1156.1,630,1,36,,,,,,
2020-03-14,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CV-작업자,480,528,260,1,30,작업변경,10,,,,
2020-03-14,주간,DF공장,조립공정,AS차종,조립5라인,제품-042,CV-작업자,120,132,70,1,30,작업변경,20,,,,
2020-03-14,주간,DF공장,조립공정,AS차종,조립5라인,제품-038,CV-작업자,240,264,80,1,27.7,자주검사,10,,,,
2020-03-14,야간,DF공장,사출공정,AX차종,9호기,제품-011,CO-작업자,940,1034,580,1,37.1,,,,,성형,11
2020-03-14,주간,DF공장,사출공정,AX차종,9호기,제품-011,BE-작업자,1018,1119.8,630,1,37.1,,,,,,
2020-03-14,주간,DF공장,조립공정,AX차종,조립5라인,제품-040,CV-작업자,48,52.8,50,1,25.7,교육,10,,,,
2020-03-14,주간,DF공장,조립공정,AX차종,조립5라인,제품-040,CV-작업자,,0,,,,자주검사,15,,,,
2020-03-14,주간,DF공장,조립공정,AX차종,조립5라인,제품-040,CV-작업자,,0,,,,작업변경,10,,,,
2020-03-14,주간,DF공장,조립공정,AX차종,조립5라인,제품-041,CV-작업자,360,396,170,1,25.7,작업변경,20,,,,
2020-03-14,주간,DF공장,조립공정,AX차종,조립5라인,제품-041,CV-작업자,,0,,,,자주검사,10,,,,
2020-03-15,야간,DF공장,사출공정,AB차종,3호기,제품-029,CX-작업자,460,506,580,1,75,,,,,융착,3
2020-03-15,주간,DF공장,사출공정,AB차종,3호기,제품-029,AN-작업자,442,486.2,460,1,75,,,,,,
2020-03-15,야간,DF공장,사출공정,BE차종,12호기,제품-023,AY-작업자,938,1031.8,580,1,37.1,,,,,,
2020-03-15,주간,DF공장,사출공정,BE차종,12호기,제품-023,BM-작업자,744,818.4,460,1,37.1,,,,,,
2020-03-15,야간,DF공장,사출공정,AP차종,11호기,제품-025,CN-작업자,475,522.5,580,1,50,불량,5,,,,
2020-03-15,주간,DF공장,사출공정,AP차종,11호기,제품-025,DD-작업자,384,422.4,460,1,50,,,,,,
2020-03-15,야간,DF공장,사출공정,AG차종,10호기,제품-014,CO-작업자,967,1063.7,580,1,37.1,,,,,성형,2
2020-03-15,주간,DF공장,사출공정,AG차종,10호기,제품-014,BV-작업자,768,844.8,460,1,37.1,,,,,,
2020-03-15,야간,DF공장,사출공정,AR차종,5호기,제품-019,AO-작업자,967,1063.7,580,1,36,,,,,,
2020-03-15,주간,DF공장,사출공정,AR차종,5호기,제품-019,DK-작업자,768,844.8,460,1,36,,,,,,
2020-03-15,야간,DF공장,사출공정,AS차종,9호기,제품-010,AS-작업자,969,1065.9,580,1,36,,,,,성형,5
2020-03-15,주간,DF공장,사출공정,AS차종,9호기,제품-010,DB-작업자,495,544.5,300,1,36,,,,,,
2020-03-15,야간,DF공장,사출공정,AS차종,8호기,제품-010,DI-작업자,968,1064.8,580,1,36,,,,,,
2020-03-15,야간,DF공장,사출공정,AA차종,7호기,제품-026,CK-작업자,967,1063.7,580,1,36,,,,,,
2020-03-15,주간,DF공장,사출공정,AA차종,7호기,제품-026,BT-작업자,767,843.7,460,1,36,,,,,,
2020-03-15,야간,DF공장,사출공정,AJ차종,6호기,제품-036,BP-작업자,708,778.8,580,1,36,설비이상,130,,,,
2020-03-15,야간,DF공장,사출공정,AJ차종,6호기,제품-036,BP-작업자,,0,,,,기타,20,,,,
2020-03-15,주간,DF공장,사출공정,AD차종,6호기,제품-016,BE-작업자,170,187,320,1,60,기타,80,,,,
2020-03-15,주간,DF공장,사출공정,AD차종,6호기,제품-016,BE-작업자,,0,,,,작업변경,70,,,,
2020-03-15,주간,DF공장,사출공정,AJ차종,6호기,제품-036,BE-작업자,215,236.5,140,1,36,설비이상,10,,,,
2020-03-15,주간,DF공장,사출공정,AS차종,8호기,제품-010,BR-작업자,767,843.7,460,1,36,,,,,,
2020-03-15,주간,DF공장,조립공정,AS차종,조립5라인,제품-038,CV-작업자,360,396,170,1,27.7,자주검사,15,,,,
2020-03-15,야간,DF공장,사출공정,AI차종,4호기,제품-021,BB-작업자,967,1063.7,580,1,36,,,,,,
2020-03-15,주간,DF공장,조립공정,AS차종,조립5라인,제품-038,CV-작업자,,0,,,,작업변경,20,,,,
2020-03-15,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CV-작업자,387,425.7,220,1,30,자주검사,10,,,,
2020-03-15,야간,DF공장,사출공정,AO차종,2호기,제품-024,BH-작업자,937,1030.7,580,1,37.1,,,,,,
2020-03-15,주간,DF공장,사출공정,AO차종,2호기,제품-024,BD-작업자,715,786.5,460,1,37.1,교육,30,,,,
2020-03-15,야간,DF공장,사출공정,AO차종,1호기,제품-024,CA-작업자,930,1023,580,1,37.1,,,,,,
2020-03-15,주간,DF공장,사출공정,AO차종,1호기,제품-024,CZ-작업자,745,819.5,460,1,37.1,,,,,,
2020-03-15,주간,DF공장,조립공정,AT차종,조립1라인,제품-044,BK-작업자,929,1021.9,460,1,27.7,3정5행,20,,,,
2020-03-15,주간,DF공장,조립공정,AT차종,조립1라인,제품-044,BK-작업자,,0,,,,작업변경,20,,,,
2020-03-15,주간,DF공장,조립공정,AT차종,조립1라인,제품-044,BK-작업자,,0,,,,3정5행,10,,,,
2020-03-15,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,540,594,270,1,26.7,,,,,,
2020-03-15,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,300,330,190,1,26.7,작업변경,20,,,,
2020-03-15,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,,0,,,,불량,40,,,,
2020-03-15,주간,DF공장,조립공정,AQ차종,조립6라인,제품-056,DA-작업자,95,104.5,100,1,25.7,자주검사,20,,,,
2020-03-15,주간,DF공장,조립공정,AQ차종,조립6라인,제품-056,DA-작업자,,0,,,,작업변경,40,,,,
2020-03-15,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,DA-작업자,800,880,360,1,25.7,3정5행,20,,,,
2020-03-15,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,DA-작업자,,0,,,,자주검사,10,,,,
2020-03-15,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,DA-작업자,,0,,,,자주검사,10,,,,
2020-03-15,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CV-작업자,,0,,,,작업변경,10,,,,
2020-03-15,주간,DF공장,조립공정,AS차종,조립5라인,제품-042,CV-작업자,132,145.2,70,1,30,자주검사,10,,,,
2020-03-15,주간,DF공장,사출공정,AX차종,9호기,제품-011,DB-작업자,113,124.3,160,1,37.1,작업변경,70,,,,
2020-03-15,야간,DF공장,사출공정,BD차종,13호기,제품-022,CP-작업자,677,744.7,580,1,48,,,,,성형,2
2020-03-15,주간,DF공장,사출공정,BD차종,13호기,제품-022,BN-작업자,537,590.7,460,1,48,,,,,,
2020-03-16,야간,DF공장,사출공정,AB차종,3호기,제품-029,CX-작업자,450,495,580,1,75,,,,,융착,1
2020-03-16,주간,DF공장,사출공정,AB차종,3호기,제품-029,BD-작업자,360,396,630,1,75,교육,170,,,,
2020-03-16,야간,DF공장,사출공정,BE차종,12호기,제품-023,AM-작업자,938,1031.8,580,1,37.1,,,,,,
2020-03-16,주간,DF공장,사출공정,BE차종,12호기,제품-023,CZ-작업자,1019,1120.9,630,1,37.1,,,,,,
2020-03-16,야간,DF공장,사출공정,BB차종,11호기,제품-027,CN-작업자,490,539,580,1,55,,,,,,
2020-03-16,주간,DF공장,사출공정,AP차종,11호기,제품-025,DD-작업자,101,111.1,210,1,50,작업변경,90,,,,
2020-03-16,주간,DF공장,사출공정,BB차종,11호기,제품-027,DD-작업자,359,394.9,540,1,55,,,,,,
